2361,2002,18,19,18-01-2021,10
2362,2002,18,20,22-08-2022,12
2363,2002,19,1,10-11-2022,20
2364,2002,19,2,15-06-2021,7
2365,2002,19,3,15-07-2020,8
2366,2002,19,4,25-08-2021,6
2367,2002,19,5,28-05-2023,10
2368,2002,19,6,11-01-2022,8
2369,2002,19,7,28-07-2021,12
2370,2002,19,8,16-10-2019,16
2371,2002,19,9,23-10-2021,4
2372,2002,19,10,27-01-2020,0
2373,2002,19,11,07-12-2019,20
2374,2002,19,12,28-10-2023,1
2375,2002,19,13,06-12-2023,4
2376,2002,19,14,07-01-2019,19
2377,2002,19,15,29-05-2023,19
2378,2002,19,16,16-05-2023,3
2379,2002,19,17,07-01-2023,2
2380,2002,19,18,11-05-2023,20
2381,2002,19,19,09-05-2020,20
2382,2002,19,20,23-11-2019,5
2383,2002,20,1,03-07-2020,3
2384,2002,20,2,07-11-2020,3
2385,2002,20,3,12-09-2019,1
2386,2002,20,4,26-01-2019,16
2387,2002,20,5,12-10-2019,20
2388,2002,20,6,16-11-2022,4
2389,2002,20,7,14-08-2020,9
2390,2002,20,8,29-07-2022,10
2391,2002,20,9,16-05-2020,11
2392,2002,20,10,18-02-2020,1
2393,2002,20,11,03-09-2021,7
2394,2002,20,12,19-01-2022,13
2395,2002,20,13,28-11-2022,14
2396,2002,20,14,19-10-2019,18
2397,2002,20,15,09-03-2022,12
2398,2002,20,16,27-08-2022,11
2399,2002,20,17,23-02-2023,14
2400,2002,20,18,26-01-2021,20
2401,2002,20,19,08-01-2020,13
2402,2002,20,20,25-08-2023,9
2403,2002,21,1,26-10-2023,13
2404,2002,21,2,12-07-2019,14
2405,2002,21,3,18-01-2023,2
2406,2002,21,4,16-06-2019,5
2407,2002,21,5,12-10-2020,17
2408,2002,21,6,02-07-2022,7
2409,2002,21,7,07-08-2021,14
2410,2002,21,8,24-03-2021,2
2411,2002,21,9,28-06-2019,3
2412,2002,21,10,18-02-2019,13
2413,2002,21,11,18-08-2023,16
2414,2002,21,12,10-05-2023,2
2415,2002,21,13,23-08-2019,17
2416,2002,21,14,14-07-2019,6
2417,2002,21,15,13-03-2023,3
2418,2002,21,16,01-05-2022,11
2419,2002,21,17,18-08-2020,3
2420,2002,21,18,21-08-2019,4
2421,2002,21,19,15-12-2020,11
2422,2002,21,20,16-11-2022,16
2423,2002,22,1,25-11-2023,11
2424,2002,22,2,31-05-2021,3
2425,2002,22,3,20-09-2021,11
2426,2002,22,4,15-02-2023,14
2427,2002,22,5,10-03-2020,13
2428,2002,22,6,22-02-2019,18
2429,2002,22,7,30-07-2023,1
2430,2002,22,8,12-02-2020,6
2431,2002,22,9,27-03-2020,7
2432,2002,22,10,17-10-2021,18
2433,2002,22,11,22-06-2019,3
2434,2002,22,12,13-04-2022,11
2435,2002,22,13,23-11-2021,14
2436,2002,22,14,15-08-2020,0
2437,2002,22,15,01-04-2022,7
2438,2002,22,16,03-03-2021,14
2439,2002,22,17,15-12-2023,15
2440,2002,22,18,27-11-2022,16
2441,2002,22,19,23-03-2020,5
2442,2002,22,20,12-06-2021,11
2443,2002,23,1,02-03-2020,10
2444,2002,23,2,21-05-2023,0
2445,2002,23,3,19-03-2023,16
2446,2002,23,4,13-08-2019,12
2447,2002,23,5,24-11-2019,17
2448,2002,23,6,08-05-2020,15
2449,2002,23,7,20-06-2022,6
2450,2002,23,8,30-12-2021,3
2451,2002,23,9,11-12-2023,10
2452,2002,23,10,29-08-2021,13
2453,2002,23,11,25-12-2022,9
2454,2002,23,12,19-07-2019,15
2455,2002,23,13,19-08-2022,1
2456,2002,23,14,28-04-2020,20
2457,2002,23,15,03-02-2019,2
2458,2002,23,16,26-01-2023,12
2459,2002,23,17,23-02-2020,17
2460,2002,23,18,22-01-2021,20
2461,2002,23,19,04-11-2020,14
2462,2002,23,20,01-06-2022,1
2463,2002,24,1,13-06-2023,9
2464,2002,24,2,13-06-2023,13
2465,2002,24,3,08-06-2023,18
2466,2002,24,4,06-05-2020,10
2467,2002,24,5,28-07-2020,14
2468,2002,24,6,19-10-2021,13
2469,2002,24,7,01-03-2020,14
2470,2002,24,8,26-07-2021,10
2471,2002,24,9,16-04-2021,9
2472,2002,24,10,25-05-2020,7
2473,2002,24,11,19-04-2021,12
2474,2002,24,12,05-05-2019,10
2475,2002,24,13,22-06-2021,10
2476,2002,24,14,19-10-2020,0
2477,2002,24,15,10-08-2019,10
2478,2002,24,16,12-07-2020,6
2479,2002,24,17,07-01-2019,12
2480,2002,24,18,02-10-2022,10
2481,2002,24,19,13-11-2021,4
2482,2002,24,20,15-10-2021,3
2483,2002,25,1,05-09-2019,15
2484,2002,25,2,03-02-2019,4
2485,2002,25,3,07-12-2021,3
2486,2002,25,4,03-01-2023,1
2487,2002,25,5,20-08-2021,10
2488,2002,25,6,29-10-2019,3
2489,2002,25,7,05-07-2023,0
2490,2002,25,8,15-11-2021,18
2491,2002,25,9,26-08-2020,20
2492,2002,25,10,19-12-2020,19
2493,2002,25,11,20-09-2023,12
2494,2002,25,12,19-10-2019,4
2495,2002,25,13,23-09-2021,8
2496,2002,25,14,25-07-2019,4
2497,2002,25,15,12-12-2023,16
2498,2002,25,16,12-03-2022,7
2499,2002,25,17,22-07-2023,11
2500,2002,25,18,27-03-2021,16
2501,2002,25,19,08-08-2019,13
2502,2002,25,20,14-07-2023,11
2503,2002,26,1,16-11-2020,5
2504,2002,26,2,07-12-2019,18
2505,2002,26,3,22-03-2020,2
2506,2002,26,4,05-02-2021,1
2507,2002,26,5,05-07-2022,6
2508,2002,26,6,01-07-2023,10
2509,2002,26,7,08-10-2023,6
2510,2002,26,8,23-12-2023,15
2511,2002,26,9,22-06-2022,18
2512,2002,26,10,19-10-2020,3
2513,2002,26,11,15-02-2020,4
2514,2002,26,12,11-10-2019,18
2515,2002,26,13,01-09-2023,4
2516,2002,26,14,21-07-2022,14
2517,2002,26,15,07-02-2022,14
2518,2002,26,16,04-04-2020,14
2519,2002,26,17,12-09-2021,11
2520,2002,26,18,12-07-2021,14
2521,2002,26,19,06-08-2021,2
2522,2002,26,20,12-12-2021,17
2523,2002,27,1,14-05-2022,7
2524,2002,27,2,30-04-2023,11
2525,2002,27,3,26-12-2019,11
2526,2002,27,4,09-01-2019,15
2527,2002,27,5,08-06-2023,1
2528,2002,27,6,18-03-2021,15
2529,2002,27,7,22-03-2020,11
2530,2002,27,8,21-02-2021,9
2531,2002,27,9,06-04-2019,9
2532,2002,27,10,14-08-2022,0
2533,2002,27,11,14-05-2022,9
2534,2002,27,12,31-12-2021,7
2535,2002,27,13,23-02-2021,20
2536,2002,27,14,02-07-2020,7
2537,2002,27,15,20-04-2022,12
2538,2002,27,16,30-09-2020,16
2539,2002,27,17,03-01-2022,8
2540,2002,27,18,11-10-2020,16
2541,2002,27,19,04-06-2021,15
2542,2002,27,20,29-04-2023,20
2543,2002,28,1,06-01-2023,16
2544,2002,28,2,26-07-2020,12
2545,2002,28,3,19-11-2020,12
2546,2002,28,4,01-07-2020,10
2547,2002,28,5,12-05-2023,14
2548,2002,28,6,28-10-2021,1
2549,2002,28,7,24-02-2019,15
2550,2002,28,8,08-03-2023,20
2551,2002,28,9,05-11-2023,7
2552,2002,28,10,16-02-2020,11
2553,2002,28,11,26-09-2022,6
2554,2002,28,12,09-01-2020,12
2555,2002,28,13,26-06-2023,11
2556,2002,28,14,03-08-2020,17
2557,2002,28,15,20-03-2023,1
2558,2002,28,16,07-03-2023,3
2559,2002,28,17,02-11-2020,4
2560,2002,28,18,02-04-2021,10
2561,2002,28,19,17-01-2019,0
2562,2002,28,20,13-08-2021,12
2563,2002,29,1,24-05-2022,14
2564,2002,29,2,28-07-2019,7
2565,2002,29,3,05-03-2023,14
2566,2002,29,4,05-07-2020,6
2567,2002,29,5,24-12-2022,4
2568,2002,29,6,29-07-2022,11
2569,2002,29,7,26-01-2023,4
2570,2002,29,8,05-08-2020,13
2571,2002,29,9,06-01-2021,7
2572,2002,29,10,08-04-2020,5
2573,2002,29,11,27-11-2022,1
2574,2002,29,12,01-06-2019,3
2575,2002,29,13,02-05-2021,2
2576,2002,29,14,18-11-2023,12
2577,2002,29,15,24-04-2019,8
2578,2002,29,16,28-05-2019,11
2579,2002,29,17,18-03-2023,7
2580,2002,29,18,06-12-2020,9
2581,2002,29,19,14-04-2021,16
2582,2002,29,20,10-06-2021,9
2583,2002,30,1,29-04-2021,8
2584,2002,30,2,29-07-2021,10
2585,2002,30,3,29-10-2023,17
2586,2002,30,4,06-12-2020,0
2587,2002,30,5,16-09-2021,17
2588,2002,30,6,14-05-2021,19
2589,2002,30,7,24-06-2020,4
2590,2002,30,8,05-05-2023,6
2591,2002,30,9,09-04-2021,2
2592,2002,30,10,17-12-2020,5
2593,2002,30,11,08-11-2022,0
2594,2002,30,12,22-09-2021,7
2595,2002,30,13,06-04-2020,12
2596,2002,30,14,24-08-2021,16
2597,2002,30,15,10-04-2019,13
2598,2002,30,16,22-05-2019,2
2599,2002,30,17,15-02-2020,7
2600,2002,30,18,16-07-2019,12
2601,2002,30,19,12-10-2022,10
2602,2002,30,20,01-07-2019,19
2603,2002,31,1,17-04-2022,7
2604,2002,31,2,01-09-2021,17
2605,2002,31,3,23-11-2023,1
2606,2002,31,4,20-01-2021,13
2607,2002,31,5,22-03-2021,3
2608,2002,31,6,16-09-2019,11
2609,2002,31,7,05-01-2019,18
2610,2002,31,8,28-08-2022,6
2611,2002,31,9,27-09-2020,20
2612,2002,31,10,23-05-2023,11
2613,2002,31,11,18-05-2021,4
2614,2002,31,12,03-03-2023,11
2615,2002,31,13,20-04-2020,14
2616,2002,31,14,12-04-2021,10
2617,2002,31,15,27-08-2019,11
2618,2002,31,16,06-11-2023,13
2619,2002,31,17,11-01-2022,18
2620,2002,31,18,09-08-2023,20
2621,2002,31,19,24-08-2020,13
2622,2002,31,20,20-12-2023,10
2623,2002,32,1,12-05-2021,0
2624,2002,32,2,07-10-2022,6
2625,2002,32,3,11-07-2021,1
2626,2002,32,4,09-09-2023,6
2627,2002,32,5,14-08-2021,6
2628,2002,32,6,21-02-2019,16
2629,2002,32,7,30-03-2022,20
2630,2002,32,8,17-12-2021,11
2631,2002,32,9,20-08-2020,14
2632,2002,32,10,22-11-2020,14
2633,2002,32,11,23-11-2020,17
2634,2002,32,12,28-07-2021,2
2635,2002,32,13,28-10-2019,15
2636,2002,32,14,28-03-2021,9
2637,2002,32,15,25-05-2021,19
2638,2002,32,16,08-10-2022,19
2639,2002,32,17,22-10-2020,13
2640,2002,32,18,12-06-2020,1
2641,2002,32,19,03-07-2019,14
2642,2002,32,20,22-02-2019,16
2643,2002,33,1,01-01-2020,7
2644,2002,33,2,17-04-2023,13
2645,2002,33,3,27-03-2022,17
2646,2002,33,4,24-03-2020,4
2647,2002,33,5,06-03-2023,12
2648,2002,33,6,30-09-2021,12
2649,2002,33,7,16-06-2023,6
2650,2002,33,8,06-04-2023,12
2651,2002,33,9,14-01-2019,20
2652,2002,33,10,15-12-2019,18
2653,2002,33,11,02-01-2023,14
2654,2002,33,12,21-01-2019,12
2655,2002,33,13,26-12-2022,3
2656,2002,33,14,03-10-2020,14
2657,2002,33,15,01-03-2020,16
2658,2002,33,16,15-06-2022,6
2659,2002,33,17,07-05-2019,8
2660,2002,33,18,23-08-2021,0
2661,2002,33,19,21-06-2023,18
2662,2002,33,20,01-10-2022,3
2663,2002,34,1,13-08-2020,3
2664,2002,34,2,19-05-2020,9
2665,2002,34,3,08-04-2022,19
2666,2002,34,4,13-10-2023,13
2667,2002,34,5,24-12-2023,3
2668,2002,34,6,23-02-2022,19
2669,2002,34,7,02-06-2023,1
2670,2002,34,8,27-01-2019,20
2671,2002,34,9,13-01-2020,20
2672,2002,34,10,09-04-2020,13
2673,2002,34,11,01-12-2023,9
2674,2002,34,12,29-11-2023,16
2675,2002,34,13,30-08-2022,0
2676,2002,34,14,12-10-2021,2
2677,2002,34,15,06-03-2020,2
2678,2002,34,16,13-02-2021,17
2679,2002,34,17,07-01-2022,12
2680,2002,34,18,16-07-2023,19
2681,2002,34,19,06-11-2023,12
2682,2002,34,20,14-06-2022,10
2683,2002,35,1,29-12-2021,4
2684,2002,35,2,28-05-2023,15
2685,2002,35,3,08-09-2021,20
2686,2002,35,4,19-02-2019,15
2687,2002,35,5,29-08-2023,0
2688,2002,35,6,13-05-2023,18
2689,2002,35,7,07-08-2022,3
2690,2002,35,8,29-03-2023,4
2691,2002,35,9,08-08-2023,15
2692,2002,35,10,14-12-2020,11
2693,2002,35,11,03-05-2023,11
2694,2002,35,12,28-03-2019,10
2695,2002,35,13,30-05-2021,6
2696,2002,35,14,28-06-2021,2
2697,2002,35,15,30-08-2020,20
2698,2002,35,16,17-06-2019,3
2699,2002,35,17,03-09-2021,2
2700,2002,35,18,11-08-2019,6
2701,2002,35,19,29-04-2022,14
2702,2002,35,20,02-02-2023,11
2703,2002,36,1,21-11-2019,3
2704,2002,36,2,07-11-2021,13
2705,2002,36,3,17-08-2020,15
2706,2002,36,4,27-10-2019,11
2707,2002,36,5,12-07-2023,7
2708,2002,36,6,10-11-2022,16
2709,2002,36,7,02-05-2019,16
2710,2002,36,8,18-10-2020,9
2711,2002,36,9,12-09-2019,11
2712,2002,36,10,04-07-2019,12
2713,2002,36,11,03-02-2022,10
2714,2002,36,12,13-06-2020,20
2715,2002,36,13,03-06-2023,19
2716,2002,36,14,19-05-2020,11
2717,2002,36,15,24-10-2019,12
2718,2002,36,16,05-07-2019,6
2719,2002,36,17,15-11-2020,6
2720,2002,36,18,30-01-2022,11
2721,2002,36,19,02-06-2019,1
2722,2002,36,20,20-10-2021,19
2723,2002,37,1,29-05-2019,16
2724,2002,37,2,22-08-2021,8
2725,2002,37,3,15-07-2021,4
2726,2002,37,4,03-10-2019,17
2727,2002,37,5,22-06-2020,8
2728,2002,37,6,07-01-2020,5
2729,2002,37,7,14-05-2023,6
2730,2002,37,8,14-06-2020,15
2731,2002,37,9,08-11-2021,14
2732,2002,37,10,02-07-2021,3
2733,2002,37,11,01-04-2019,17
2734,2002,37,12,18-05-2019,17
2735,2002,37,13,08-07-2019,7
2736,2002,37,14,30-10-2019,8
2737,2002,37,15,19-11-2021,1
2738,2002,37,16,04-03-2023,5
2739,2002,37,17,18-07-2022,9
2740,2002,37,18,10-06-2021,1
2741,2002,37,19,23-05-2021,15
2742,2002,37,20,21-02-2023,18
2743,2002,38,1,26-06-2019,16
2744,2002,38,2,15-01-2020,7
2745,2002,38,3,26-12-2020,2
2746,2002,38,4,26-12-2022,8
2747,2002,38,5,10-06-2023,7
2748,2002,38,6,13-09-2021,7
2749,2002,38,7,08-07-2019,5
2750,2002,38,8,16-03-2022,17
2751,2002,38,9,15-10-2021,16
2752,2002,38,10,17-08-2020,14
2753,2002,38,11,03-07-2020,5
2754,2002,38,12,11-12-2022,13
2755,2002,38,13,30-03-2021,20
2756,2002,38,14,10-12-2020,10
2757,2002,38,15,01-10-2019,10
2758,2002,38,16,12-02-2023,8
2759,2002,38,17,05-11-2019,9
2760,2002,38,18,13-02-2019,18
2761,2002,38,19,23-01-2019,16
2762,2002,38,20,04-01-2022,0
2763,2002,39,1,11-03-2023,0
2764,2002,39,2,09-07-2023,20
2765,2002,39,3,27-03-2022,4
2766,2002,39,4,07-10-2019,11
2767,2002,39,5,27-12-2021,12
2768,2002,39,6,29-11-2020,4
2769,2002,39,7,05-10-2022,15
2770,2002,39,8,20-06-2019,12
2771,2002,39,9,26-07-2023,17
2772,2002,39,10,17-07-2022,0
2773,2002,39,11,08-07-2023,17
2774,2002,39,12,22-10-2019,15
2775,2002,39,13,13-04-2020,4
2776,2002,39,14,01-03-2022,13
2777,2002,39,15,03-01-2023,3
2778,2002,39,16,16-04-2020,2
2779,2002,39,17,26-04-2022,11
2780,2002,39,18,14-01-2021,19
2781,2002,39,19,14-08-2020,12
2782,2002,39,20,05-01-2021,5
2783,2002,40,1,24-03-2021,8
2784,2002,40,2,17-06-2022,16
2785,2002,40,3,15-07-2019,13
2786,2002,40,4,17-09-2020,5
2787,2002,40,5,25-06-2019,15
2788,2002,40,6,16-08-2022,15
2789,2002,40,7,15-09-2022,0
2790,2002,40,8,11-12-2019,0
2791,2002,40,9,18-09-2020,18
2792,2002,40,10,30-12-2022,2
2793,2002,40,11,23-01-2019,12
2794,2002,40,12,11-06-2021,10
2795,2002,40,13,22-10-2023,9
2796,2002,40,14,10-09-2022,10
2797,2002,40,15,08-12-2019,16
2798,2002,40,16,27-05-2019,12
2799,2002,40,17,16-04-2023,13
2800,2002,40,18,27-03-2022,19
2801,2002,40,19,05-01-2022,11
2802,2002,40,20,05-04-2019,15
2803,2002,41,1,25-09-2023,1
2804,2002,41,2,26-04-2022,13
2805,2002,41,3,05-11-2019,4
2806,2002,41,4,30-03-2023,17
2807,2002,41,5,27-01-2019,16
2808,2002,41,6,04-08-2019,19
2809,2002,41,7,24-11-2023,4
2810,2002,41,8,16-02-2021,0
2811,2002,41,9,26-08-2022,15
2812,2002,41,10,18-08-2022,20
2813,2002,41,11,08-02-2020,16
2814,2002,41,12,26-01-2020,9
2815,2002,41,13,20-03-2021,10
2816,2002,41,14,10-08-2019,1
2817,2002,41,15,25-02-2022,20
2818,2002,41,16,25-06-2021,5
2819,2002,41,17,01-11-2021,15
2820,2002,41,18,09-10-2020,9
2821,2002,41,19,27-06-2022,6
2822,2002,41,20,16-11-2022,15
2823,2002,42,1,13-09-2023,13
2824,2002,42,2,24-09-2020,19
2825,2002,42,3,05-04-2021,14
2826,2002,42,4,12-04-2021,5
2827,2002,42,5,19-01-2019,18
2828,2002,42,6,27-02-2020,3
2829,2002,42,7,01-01-2020,6
2830,2002,42,8,01-06-2019,9
2831,2002,42,9,13-05-2023,8
2832,2002,42,10,19-12-2022,8
2833,2002,42,11,11-11-2023,19
2834,2002,42,12,12-01-2023,11
2835,2002,42,13,09-07-2020,15
2836,2002,42,14,23-07-2023,4
2837,2002,42,15,30-11-2021,18
2838,2002,42,16,13-08-2021,5
2839,2002,42,17,19-01-2020,6
2840,2002,42,18,03-02-2020,15
2841,2002,42,19,23-03-2021,7
2842,2002,42,20,16-05-2019,11
2843,2002,43,1,04-06-2020,7
2844,2002,43,2,17-05-2022,17
2845,2002,43,3,20-05-2022,0
2846,2002,43,4,01-05-2019,2
2847,2002,43,5,09-07-2019,2
2848,2002,43,6,05-01-2019,18
2849,2002,43,7,29-10-2021,4
2850,2002,43,8,26-09-2019,20
2851,2002,43,9,17-01-2022,16
2852,2002,43,10,26-10-2021,14
2853,2002,43,11,20-11-2023,6
2854,2002,43,12,13-06-2020,12
2855,2002,43,13,04-09-2020,0
2856,2002,43,14,27-06-2020,2
2857,2002,43,15,12-06-2023,5
2858,2002,43,16,28-04-2019,6
2859,2002,43,17,02-09-2019,1
2860,2002,43,18,26-11-2023,17
2861,2002,43,19,26-12-2021,20
2862,2002,43,20,26-05-2020,11
2863,2002,44,1,19-07-2023,6
2864,2002,44,2,31-12-2021,10
2865,2002,44,3,24-05-2021,14
2866,2002,44,4,29-01-2020,13
2867,2002,44,5,04-09-2019,5
2868,2002,44,6,18-09-2022,16
2869,2002,44,7,15-09-2020,6
2870,2002,44,8,01-06-2021,13
2871,2002,44,9,06-08-2021,8
2872,2002,44,10,19-10-2020,20
2873,2002,44,11,14-07-2023,15
2874,2002,44,12,25-07-2023,20
2875,2002,44,13,21-08-2020,20
2876,2002,44,14,16-06-2022,17
2877,2002,44,15,13-07-2021,14
2878,2002,44,16,28-05-2022,1
2879,2002,44,17,14-11-2022,1
2880,2002,44,18,28-05-2022,3
2881,2002,44,19,07-10-2022,17
2882,2002,44,20,12-05-2023,14
2883,2002,45,1,02-02-2020,19
2884,2002,45,2,13-09-2023,3
2885,2002,45,3,14-10-2022,7
2886,2002,45,4,14-09-2020,0
2887,2002,45,5,23-01-2020,3
2888,2002,45,6,15-08-2020,5
2889,2002,45,7,07-04-2021,20
2890,2002,45,8,27-02-2020,4
2891,2002,45,9,01-10-2019,4
2892,2002,45,10,02-03-2022,15
2893,2002,45,11,18-10-2021,16
2894,2002,45,12,27-11-2021,11
2895,2002,45,13,16-04-2022,17
2896,2002,45,14,20-12-2021,20
2897,2002,45,15,20-12-2021,4
2898,2002,45,16,09-08-2020,13
2899,2002,45,17,23-11-2022,16
2900,2002,45,18,16-01-2021,14
2901,2002,45,19,19-05-2022,16
2902,2002,45,20,01-10-2020,2
2903,2002,46,1,14-07-2023,20
2904,2002,46,2,19-06-2021,7
2905,2002,46,3,22-01-2019,13
2906,2002,46,4,02-03-2020,1
2907,2002,46,5,26-08-2022,0
2908,2002,46,6,25-05-2021,15
2909,2002,46,7,14-12-2021,15
2910,2002,46,8,09-05-2022,8
2911,2002,46,9,19-09-2022,8
2912,2002,46,10,10-09-2022,8
2913,2002,46,11,27-04-2022,9
2914,2002,46,12,14-01-2020,5
2915,2002,46,13,23-02-2021,10
2916,2002,46,14,05-09-2022,5
2917,2002,46,15,29-11-2023,18
2918,2002,46,16,31-07-2019,9
2919,2002,46,17,11-07-2022,20
2920,2002,46,18,23-03-2021,1
2921,2002,46,19,12-10-2020,4
2922,2002,46,20,09-07-2023,11
2923,2002,47,1,07-09-2023,0
2924,2002,47,2,07-10-2023,1
2925,2002,47,3,21-06-2023,6
2926,2002,47,4,08-10-2022,0
2927,2002,47,5,11-09-2023,19
2928,2002,47,6,18-05-2021,14
2929,2002,47,7,07-01-2022,10
2930,2002,47,8,30-04-2021,12
2931,2002,47,9,21-06-2019,0
2932,2002,47,10,02-09-2020,8
2933,2002,47,11,15-06-2022,1
2934,2002,47,12,20-06-2019,2
2935,2002,47,13,06-06-2020,3
2936,2002,47,14,08-09-2020,14
2937,2002,47,15,23-12-2022,10
2938,2002,47,16,28-07-2021,13
2939,2002,47,17,28-06-2023,5
2940,2002,47,18,05-03-2020,0
2941,2002,47,19,10-12-2023,1
2942,2002,47,20,08-07-2020,17
2943,2002,48,1,11-08-2021,4
2944,2002,48,2,22-09-2020,17
2945,2002,48,3,02-05-2021,9
2946,2002,48,4,20-10-2022,20
2947,2002,48,5,22-11-2022,17
2948,2002,48,6,12-10-2019,14
2949,2002,48,7,16-07-2020,11
2950,2002,48,8,31-03-2022,17
2951,2002,48,9,22-08-2021,8
2952,2002,48,10,05-05-2021,8
2953,2002,48,11,03-01-2023,19
2954,2002,48,12,16-10-2022,3
2955,2002,48,13,13-08-2020,10
2956,2002,48,14,15-09-2020,14
2957,2002,48,15,13-08-2022,3
2958,2002,48,16,11-07-2022,6
2959,2002,48,17,19-11-2022,12
2960,2002,48,18,02-02-2019,10
2961,2002,48,19,09-03-2023,8
2962,2002,48,20,23-04-2019,5
2963,2002,49,1,12-02-2023,3
2964,2002,49,2,23-08-2023,7
2965,2002,49,3,23-01-2020,3
2966,2002,49,4,31-01-2021,4
2967,2002,49,5,30-11-2019,18
2968,2002,49,6,22-03-2020,0
2969,2002,49,7,10-07-2023,18
2970,2002,49,8,12-06-2019,19
2971,2002,49,9,19-10-2021,1
2972,2002,49,10,09-12-2019,6
2973,2002,49,11,18-07-2022,9
2974,2002,49,12,04-07-2021,17
2975,2002,49,13,22-04-2022,14
2976,2002,49,14,07-05-2020,8
2977,2002,49,15,27-07-2019,5
2978,2002,49,16,09-09-2021,13
2979,2002,49,17,18-10-2023,3
2980,2002,49,18,19-08-2022,3
2981,2002,49,19,09-08-2020,17
2982,2002,49,20,23-10-2019,11
2983,2002,50,1,10-05-2019,18
2984,2002,50,2,10-12-2023,0
2985,2002,50,3,15-07-2022,2
2986,2002,50,4,19-11-2021,20
2987,2002,50,5,04-07-2021,3
2988,2002,50,6,03-10-2023,4
2989,2002,50,7,27-11-2021,13
2990,2002,50,8,11-02-2022,8
2991,2002,50,9,15-11-2023,10
2992,2002,50,10,14-11-2019,16
2993,2002,50,11,26-02-2019,3
2994,2002,50,12,01-12-2020,14
2995,2002,50,13,18-02-2019,10
2996,2002,50,14,15-01-2021,13
2997,2002,50,15,28-02-2022,18
2998,2002,50,16,26-10-2020,15
2999,2002,50,17,26-06-2023,1
3000,2002,50,18,27-05-2023,17
3001,2002,50,19,12-07-2022,12
3002,2002,50,20,11-01-2019,16
3003,2002,51,1,25-05-2021,17
3004,2002,51,2,15-11-2021,16
3005,2002,51,3,13-08-2022,17
3006,2002,51,4,26-02-2020,8
3007,2002,51,5,03-10-2023,16
3008,2002,51,6,29-04-2019,16
3009,2002,51,7,19-03-2021,20
3010,2002,51,8,19-09-2020,18
3011,2002,51,9,05-06-2022,12
3012,2002,51,10,30-06-2021,9
3013,2002,51,11,30-06-2023,7
3014,2002,51,12,18-04-2022,19
3015,2002,51,13,31-07-2021,18
3016,2002,51,14,09-12-2019,1
3017,2002,51,15,16-12-2020,12
3018,2002,51,16,21-09-2020,3
3019,2002,51,17,01-09-2021,3
3020,2002,51,18,10-02-2021,18
3021,2002,51,19,30-01-2020,10
3022,2002,51,20,11-07-2019,16
3023,2002,52,1,18-11-2021,4
3024,2002,52,2,14-02-2019,19
3025,2002,52,3,24-05-2019,2
3026,2002,52,4,25-04-2022,17
3027,2002,52,5,31-07-2019,15
3028,2002,52,6,16-06-2020,16
3029,2002,52,7,26-02-2023,2
3030,2002,52,8,16-03-2021,10
3031,2002,52,9,15-03-2023,6
3032,2002,52,10,14-07-2023,20
3033,2002,52,11,13-05-2023,0
3034,2002,52,12,17-04-2020,10
3035,2002,52,13,10-04-2022,14
3036,2002,52,14,24-12-2023,2
3037,2002,52,15,27-02-2023,11
3038,2002,52,16,17-10-2019,6
3039,2002,52,17,12-01-2023,10
3040,2002,52,18,05-04-2020,16
3041,2002,52,19,31-10-2020,4
3042,2002,52,20,14-09-2023,20
3043,2002,53,1,04-12-2023,13
3044,2002,53,2,07-09-2019,20
3045,2002,53,3,19-02-2020,3
3046,2002,53,4,10-12-2019,18
3047,2002,53,5,10-03-2022,12
3048,2002,53,6,09-07-2021,2
3049,2002,53,7,26-03-2019,1
3050,2002,53,8,04-07-2019,6
3051,2002,53,9,03-02-2023,12
3052,2002,53,10,30-09-2020,18
3053,2002,53,11,28-11-2023,4
3054,2002,53,12,04-11-2023,3
3055,2002,53,13,19-09-2021,10
3056,2002,53,14,27-07-2020,4
3057,2002,53,15,26-06-2022,1
3058,2002,53,16,06-08-2019,17
3059,2002,53,17,11-11-2020,10
3060,2002,53,18,27-10-2020,17
3061,2002,53,19,06-07-2022,1
3062,2002,53,20,12-04-2022,3
3063,2002,54,1,10-09-2020,1
3064,2002,54,2,08-05-2023,3
3065,2002,54,3,15-08-2020,1
3066,2002,54,4,05-07-2023,5
3067,2002,54,5,11-04-2020,6
3068,2002,54,6,17-03-2019,1
3069,2002,54,7,22-06-2022,18
3070,2002,54,8,29-05-2021,17
3071,2002,54,9,29-07-2019,17
3072,2002,54,10,06-09-2019,2
3073,2002,54,11,01-07-2019,11
3074,2002,54,12,24-06-2022,9
3075,2002,54,13,04-08-2022,14
3076,2002,54,14,22-05-2021,7
3077,2002,54,15,17-04-2023,15
3078,2002,54,16,19-05-2021,4
3079,2002,54,17,09-03-2022,0
3080,2002,54,18,13-08-2021,10
3081,2002,54,19,22-06-2021,18
3082,2002,54,20,01-11-2021,8
3083,2002,55,1,11-02-2022,5
3084,2002,55,2,24-12-2023,8
3085,2002,55,3,17-03-2020,8
3086,2002,55,4,18-04-2023,4
3087,2002,55,5,03-12-2019,8
3088,2002,55,6,17-07-2021,4
3089,2002,55,7,07-11-2020,19
3090,2002,55,8,25-05-2020,5
3091,2002,55,9,30-11-2020,20
3092,2002,55,10,25-10-2019,14
3093,2002,55,11,04-10-2020,3
3094,2002,55,12,23-03-2023,1
3095,2002,55,13,07-12-2019,20
3096,2002,55,14,13-06-2023,18
